asset_id,provider,signal_name,provider_signal_path
67724,isotrol,Trk_Inclin_SetPoint,GOO.T0130.Trk_Inclin_SetPoint_5M
67725,isotrol,Trk_Inclin,GOO.T0131.Trk_Inclin_5M
67725,isotrol,Trk_Inclin_SetPoint,GOO.T0131.Trk_Inclin_SetPoint_5M
67726,isotrol,Trk_Inclin,GOO.T0132.Trk_Inclin_5M
67726,isotrol,Trk_Inclin_SetPoint,GOO.T0132.Trk_Inclin_SetPoint_5M
67727,isotrol,Trk_Inclin,GOO.T0133.Trk_Inclin_5M
67727,isotrol,Trk_Inclin_SetPoint,GOO.T0133.Trk_Inclin_SetPoint_5M
67728,isotrol,Trk_Inclin,GOO.T0134.Trk_Inclin_5M
67728,isotrol,Trk_Inclin_SetPoint,GOO.T0134.Trk_Inclin_SetPoint_5M
67729,isotrol,Trk_Inclin,GOO.T0135.Trk_Inclin_5M
67729,isotrol,Trk_Inclin_SetPoint,GOO.T0135.Trk_Inclin_SetPoint_5M
67730,isotrol,Trk_Inclin_SetPoint,GOO.T0136.Trk_Inclin_SetPoint_5M
67730,isotrol,Trk_Inclin,GOO.T0136.Trk_Inclin_5M
67731,isotrol,Trk_Inclin,GOO.T0137.Trk_Inclin_5M
67731,isotrol,Trk_Inclin_SetPoint,GOO.T0137.Trk_Inclin_SetPoint_5M
67732,isotrol,Trk_Inclin,GOO.T0138.Trk_Inclin_5M
67732,isotrol,Trk_Inclin_SetPoint,GOO.T0138.Trk_Inclin_SetPoint_5M
67733,isotrol,Trk_Inclin,GOO.T0139.Trk_Inclin_5M
67733,isotrol,Trk_Inclin_SetPoint,GOO.T0139.Trk_Inclin_SetPoint_5M
67734,isotrol,Trk_Inclin,GOO.T0140.Trk_Inclin_5M
67734,isotrol,Trk_Inclin_SetPoint,GOO.T0140.Trk_Inclin_SetPoint_5M
67735,isotrol,Trk_Inclin,GOO.T0141.Trk_Inclin_5M
67735,isotrol,Trk_Inclin_SetPoint,GOO.T0141.Trk_Inclin_SetPoint_5M
67736,isotrol,Trk_Inclin,GOO.T0142.Trk_Inclin_5M
67736,isotrol,Trk_Inclin_SetPoint,GOO.T0142.Trk_Inclin_SetPoint_5M
67737,isotrol,Trk_Inclin_SetPoint,GOO.T0143.Trk_Inclin_SetPoint_5M
67737,isotrol,Trk_Inclin,GOO.T0143.Trk_Inclin_5M
67738,isotrol,Trk_Inclin_SetPoint,GOO.T0144.Trk_Inclin_SetPoint_5M
67738,isotrol,Trk_Inclin,GOO.T0144.Trk_Inclin_5M
67739,isotrol,Trk_Inclin_SetPoint,GOO.T0145.Trk_Inclin_SetPoint_5M
67739,isotrol,Trk_Inclin,GOO.T0145.Trk_Inclin_5M
67740,isotrol,Trk_Inclin_SetPoint,GOO.T0146.Trk_Inclin_SetPoint_5M
